id,location,recorded_at,created_at,source,additional,exclusion_flags,das_tenant
500bb01f-4b32-4706-918c-c4fc333522ae,SRID=4326;POINT (-6.342668 5.458247),2024-06-21 12:00:45+00:00,2024-06-23 00:04:06.249525+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
41a356f6-8a15-4c21-a56a-6d19c2bab2cd,SRID=4326;POINT (-6.342797 5.458784),2024-06-21 08:01:50+00:00,2024-06-23 00:04:06.278145+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 68.5}",0,elephants-ci.pamdas.org
ed7d8dc0-467e-4ade-9f8c-44e0d220ee02,SRID=4326;POINT (-6.3318 5.449932),2024-06-21 04:01:07+00:00,2024-06-23 00:04:06.003613+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 21.5}",0,elephants-ci.pamdas.org
e4435b8d-7ba3-4627-aca0-2be3406c08dc,SRID=4326;POINT (-6.337475 5.450909),2024-06-21 00:02:26+00:00,2024-06-23 00:04:06.062892+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 36.5}",0,elephants-ci.pamdas.org
b7578d17-614e-4af5-a204-035bffb25a46,SRID=4326;POINT (-6.331317 5.448559),2024-06-20 20:02:36+00:00,2024-06-23 00:04:06.058061+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 33.5}",0,elephants-ci.pamdas.org
6d6f6217-f3c4-4541-8e97-fb047e8d8d5e,SRID=4326;POINT (-6.331488 5.442283),2024-06-20 16:01:06+00:00,2024-06-22 00:05:14.100275+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 15.5}",0,elephants-ci.pamdas.org
3e185a3e-5492-4052-bbf2-495980cc200f,SRID=4326;POINT (-6.331649 5.441864),2024-06-20 12:01:36+00:00,2024-06-22 00:05:14.105463+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 12.5}",0,elephants-ci.pamdas.org
f24c642d-b1cc-45c7-886d-77cc0f16510d,SRID=4326;POINT (-6.332508 5.443495),2024-06-20 08:01:01+00:00,2024-06-22 00:05:15.306286+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 12.5}",0,elephants-ci.pamdas.org
e5e065f8-b6fb-47e5-8cb3-d6f1cf6644ec,SRID=4326;POINT (-6.329064 5.433721),2024-06-20 04:00:42+00:00,2024-06-22 00:05:16.013653+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
25374b9b-2840-4997-aab2-b2dbb7c1de51,SRID=4326;POINT (-6.330158 5.431049),2024-06-20 00:01:00+00:00,2024-06-22 00:05:14.680808+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 14.5}",0,elephants-ci.pamdas.org
509c11fe-03a2-40f3-b079-ec138023470e,SRID=4326;POINT (-6.342053567966244 5.475361672302802),2024-06-19 20:03:06+00:00,2024-06-22 00:05:16.160603+00:00,735999A (telonics-collars),"{'hdop': 1.0106082303497559, 'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'satellite_count': 10}",0,elephants-ci.pamdas.org
b4f8f1c3-b3f8-4182-8846-c6fa88780af0,SRID=4326;POINT (-6.342829 5.457239),2024-06-19 16:02:01+00:00,2024-06-19 20:14:56.120067+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 62.5}",0,elephants-ci.pamdas.org
7092367f-7fd4-436d-8f46-07a4225e8ea4,SRID=4326;POINT (-6.342346 5.458236),2024-06-19 12:02:36+00:00,2024-06-22 00:05:14.084304+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 11.5}",0,elephants-ci.pamdas.org
