id,location,recorded_at,created_at,source,additional,exclusion_flags,das_tenant
296e9d91-6afb-4edd-b61c-939b4684594e,SRID=4326;POINT (-6.355188 5.401416),2024-05-22 00:00:35+00:00,2024-05-22 00:06:09.661952+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
a47124c4-97b6-4c75-9b1a-6418f81104b0,SRID=4326;POINT (-6.354695 5.402436),2024-05-26 00:01:06+00:00,2024-05-26 00:09:11.949863+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 12.5}",0,elephants-ci.pamdas.org
ba9be4e4-2270-4b5b-9b66-4cf377b5afbc,SRID=4326;POINT (-6.352882 5.397018),2024-05-08 20:00:42+00:00,2024-05-10 00:03:57.533894+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
474ed233-4ceb-49fb-a637-66805ec5f6f4,SRID=4326;POINT (-6.352088 5.396814),2024-05-17 00:00:36+00:00,2024-05-18 20:05:12.290821+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
2fea1e60-c054-48b9-a73d-f3dbbda74159,SRID=4326;POINT (-6.352077 5.395923),2024-05-21 20:00:55+00:00,2024-05-26 00:09:09.670005+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 28.5}",0,elephants-ci.pamdas.org
7e8c3cbf-064a-4505-b390-8516a9c05669,SRID=4326;POINT (-6.352056 5.397822),2024-05-12 00:01:11+00:00,2024-05-14 04:04:37.050746+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 74.5}",0,elephants-ci.pamdas.org
549348cd-0603-49ce-81dd-8836f7f493b6,SRID=4326;POINT (-6.351991 5.402371),2024-05-11 00:00:50+00:00,2024-05-11 20:04:23.124942+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 25.5}",0,elephants-ci.pamdas.org
90dcbddb-35cb-4b03-a8b2-98f5a2da053d,SRID=4326;POINT (-6.351905 5.395955),2024-05-18 20:01:01+00:00,2024-05-18 20:05:15.214608+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 40.5}",0,elephants-ci.pamdas.org
e1130133-6f35-4010-817d-d7d4ce01d50c,SRID=4326;POINT (-6.351562 5.396181),2024-05-11 20:01:01+00:00,2024-05-11 20:04:18.791418+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 14.5}",0,elephants-ci.pamdas.org
97b113f5-9f29-4579-8281-735ff487add5,SRID=4326;POINT (-6.351541 5.399603),2024-05-16 00:01:07+00:00,2024-05-18 20:05:13.359152+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 44.5}",0,elephants-ci.pamdas.org
15aeae11-a6a5-47a1-a947-5410a1e19bd7,SRID=4326;POINT (-6.350747 5.397028),2024-05-16 04:01:12+00:00,2024-05-18 20:05:13.852634+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 25.5}",0,elephants-ci.pamdas.org
423e8498-0a3e-42a4-87ac-373dd2212a75,SRID=4326;POINT (-6.350682 5.395612),2024-05-15 20:01:00+00:00,2024-05-15 20:03:56.380429+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 13.5}",0,elephants-ci.pamdas.org
62eb301b-7c4e-4cbe-b7ce-6891c6932159,SRID=4326;POINT (-6.350661 5.394904),2024-05-16 20:00:51+00:00,2024-05-18 20:05:14.763077+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
e1e0835b-45ee-4d75-b4b6-d87ae0bb4a7a,SRID=4326;POINT (-6.350597 5.397511),2024-05-17 04:00:42+00:00,2024-05-18 20:05:13.834021+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
d75db29a-5bd1-4717-80b8-6e718bfd3a73,SRID=4326;POINT (-6.350543 5.396932),2024-05-11 04:01:06+00:00,2024-05-11 20:04:22.300439+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 16.5}",0,elephants-ci.pamdas.org
66539454-ea49-4cb0-a4e9-52a97be4a031,SRID=4326;POINT (-6.350479 5.393509),2024-05-16 16:01:30+00:00,2024-05-18 20:05:13.706541+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 30.5}",0,elephants-ci.pamdas.org
6dd8d593-7c10-4abe-be0d-ad20862e61db,SRID=4326;POINT (-6.350221 5.395033),2024-05-23 20:00:43+00:00,2024-05-26 00:09:11.109627+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
e4ea5c0c-4046-4813-bb4a-0652115d8629,SRID=4326;POINT (-6.350167 5.393423),2024-05-16 12:00:39+00:00,2024-05-18 20:05:13.254173+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
9e36b68c-9801-433f-bc9b-05942261c159,SRID=4326;POINT (-6.350124 5.394636),2024-05-12 04:01:06+00:00,2024-05-14 04:04:36.826290+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 22.5}",0,elephants-ci.pamdas.org
e9749bbb-dd27-43d3-8193-5d88eb5b0c4f,SRID=4326;POINT (-6.350039 5.394314),2024-05-21 08:03:01+00:00,2024-05-22 00:06:08.881263+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'horizontal_error': 24.5}",0,elephants-ci.pamdas.org
c2698309-4138-4f8a-b888-f09443abf4d7,SRID=4326;POINT (-6.349719572545622 5.394603221188529),2024-05-21 16:02:45+00:00,2024-05-22 00:06:10.110130+00:00,735999A (telonics-collars),"{'hdop': 0.8377004352585925, 'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'satellite_count': 11}",0,elephants-ci.pamdas.org
85102a3b-58f6-407d-9910-33d9e442fc63,SRID=4326;POINT (-6.349717 5.39337),2024-05-16 08:00:37+00:00,2024-05-18 20:05:12.282716+00:00,735999A (telonics-collars),"{'frequency': 150.3, 'mortality': False, 'low_voltage': False, 'horizontal_error': 9.5}",0,elephants-ci.pamdas.org
